year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA.1,TraveLoka.1,Booking.com.1,Agoda.1,Tiket.com.1,Pegipegi.1,Expedia.1,App.1,MM.1,Walk_In.1,Web.1,Direct.1,Rest.1,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss,Review score,display_category
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,9.7,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,8.5,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,8.8,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,5.1,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,8.5,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,9.7,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,6.0,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,9.4,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,8.8,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,5.2,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,10.0,OYO Hotels
2020,1,ID_BDG012,West Java 1,Bandung,Batununggal,1798,159266165.6,0.5317,0.3293,0.1246,0.1212,0.0484,0.0222,0.0067,0.005,0.1908,0.0017,0.0011,0.0072,0.0017,0.0,166597,176204,182131,162704,185164,190346,207210,173241,148761,150000,196875,195428,181680,0,88580,0.3179,0.0581,0.426,0.299,0,8.0,OYO Hotels
2020,1,ID_BDG015,West Java 1,Bandung,Coblong,633,73170624.61,0.4597,0.3112,0.1738,0.0442,0.0711,0.0063,0.0,0.0126,0.1169,0.0032,0.0032,0.0032,0.0205,0.0016,251454,257034,271407,231500,240950,251990,0,256265,225640,275000,233278,231764,308502,349545,115597,0.3009,0.0693,0.2844,0.15439999999999998,0,8.7,OYO Rooms
2020,1,ID_BDG015,West Java 1,Bandung,Coblong,633,73170624.61,0.4597,0.3112,0.1738,0.0442,0.0711,0.0063,0.0,0.0126,0.1169,0.0032,0.0032,0.0032,0.0205,0.0016,251454,257034,271407,231500,240950,251990,0,256265,225640,275000,233278,231764,308502,349545,115597,0.3009,0.0693,0.2844,0.15439999999999998,0,9.7,OYO Rooms
2020,1,ID_BDG015,West Java 1,Bandung,Coblong,633,73170624.61,0.4597,0.3112,0.1738,0.0442,0.0711,0.0063,0.0,0.0126,0.1169,0.0032,0.0032,0.0032,0.0205,0.0016,251454,257034,271407,231500,240950,251990,0,256265,225640,275000,233278,231764,308502,349545,115597,0.3009,0.0693,0.2844,0.15439999999999998,0,6.2,OYO Rooms
2020,1,ID_BDG017,West Java 1,Bandung,Sukajadi,1023,88764046.6,0.391,0.2209,0.1398,0.0156,0.0313,0.0196,0.0029,0.0,0.1183,0.0078,0.0342,0.0029,0.0068,0.0,221914,219348,215049,235468,217297,255305,235295,0,212132,203375,267969,200558,273891,0,86770,0.2082,0.0483,0.2138,0.1072,0,6.0,OYO Hotels
2020,1,ID_BDG017,West Java 1,Bandung,Sukajadi,1023,88764046.6,0.391,0.2209,0.1398,0.0156,0.0313,0.0196,0.0029,0.0,0.1183,0.0078,0.0342,0.0029,0.0068,0.0,221914,219348,215049,235468,217297,255305,235295,0,212132,203375,267969,200558,273891,0,86770,0.2082,0.0483,0.2138,0.1072,0,9.4,OYO Hotels
2020,1,ID_BDG017,West Java 1,Bandung,Sukajadi,1023,88764046.6,0.391,0.2209,0.1398,0.0156,0.0313,0.0196,0.0029,0.0,0.1183,0.0078,0.0342,0.0029,0.0068,0.0,221914,219348,215049,235468,217297,255305,235295,0,212132,203375,267969,200558,273891,0,86770,0.2082,0.0483,0.2138,0.1072,0,6.0,OYO Hotels
2020,1,ID_BDG017,West Java 1,Bandung,Sukajadi,1023,88764046.6,0.391,0.2209,0.1398,0.0156,0.0313,0.0196,0.0029,0.0,0.1183,0.0078,0.0342,0.0029,0.0068,0.0,221914,219348,215049,235468,217297,255305,235295,0,212132,203375,267969,200558,273891,0,86770,0.2082,0.0483,0.2138,0.1072,0,8.4,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,9.1,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,9.1,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,6.5,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,4.8,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,8.5,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,6.0,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,3.2,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,8.8,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,8.8,OYO Hotels
2020,1,ID_BDG018,West Java 1,Bandung,Sumur Bandung,1178,100553277.7,0.4737,0.253,0.1095,0.0263,0.0789,0.0076,0.0263,0.0017,0.1952,0.0025,0.0051,0.0085,0.0093,0.0,180197,187903,191987,168620,183043,188495,209888,159016,163904,269333,316667,177873,215485,0,85357,0.3066,0.0453,-0.0874,-0.19,0,9.6,OYO Hotels
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,9.7,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,5.9,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.1,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.1,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,8.5,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,8.5,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.0,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,5.8,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,8.8,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.1,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.0,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,5.4,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.2,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.0,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.0,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,9.2,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,3.6,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,6.4,Capital O
2020,1,ID_BDG019,West Java 1,Bandung,Sukajadi,135,99201510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,734826,0,0,0,0,0,0,0,0,0,734826,0,0,0,734826,0.0074,0.0,1.1797,1.1797,0,8.0,Capital O
2020,1,ID_BDG021,West Java 1,Bandung,Sukajadi,217,22888891.61,0.5806,0.3779,0.0783,0.0046,0.2765,0.0,0.0046,0.0138,0.1382,0.0184,0.0369,0.0046,0.0046,0.0,181672,176962,152787,130032,180443,0,144893,270669,199623,170000,168448,70000,293547,0,105487,0.2075,0.0,0.2531,0.1285,0,9.1,OYO Hotels
2020,1,ID_BDG021,West Java 1,Bandung,Sukajadi,217,22888891.61,0.5806,0.3779,0.0783,0.0046,0.2765,0.0,0.0046,0.0138,0.1382,0.0184,0.0369,0.0046,0.0046,0.0,181672,176962,152787,130032,180443,0,144893,270669,199623,170000,168448,70000,293547,0,105487,0.2075,0.0,0.2531,0.1285,0,5.1,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.5,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.8,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.5,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,6.1,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,6.8,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.5,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,6.2,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,9.4,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,6.0,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.4,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,10.0,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.8,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,2.0,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,10.0,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,7.2,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.8,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.8,OYO Hotels
2020,1,ID_BDG025,West Java 1,Bandung,Cidadap,4,11878884.0,9.0,9.0,1.5,5.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329969,329969,224269,356074,0,0,339525,0,0,0,0,0,0,0,2969720,0.7778,0.0,0.2784,0.15039999999999998,0,8.8,OYO Hotels
2020,1,ID_BDG026,West Java 1,Bandung,Sukajadi,465,58525757.55,0.6323,0.2473,0.1935,0.0129,0.0,0.0172,0.0237,0.0,0.2903,0.0065,0.086,0.0022,0.0,0.0,199054,217095,210753,268631,0,289911,187921,0,181651,147000,210646,166050,0,0,125853,0.3228,0.0135,0.2596,0.182,0,9.7,OYO Hotels
2020,1,ID_BDG026,West Java 1,Bandung,Sukajadi,465,58525757.55,0.6323,0.2473,0.1935,0.0129,0.0,0.0172,0.0237,0.0,0.2903,0.0065,0.086,0.0022,0.0,0.0,199054,217095,210753,268631,0,289911,187921,0,181651,147000,210646,166050,0,0,125853,0.3228,0.0135,0.2596,0.182,0,6.0,OYO Hotels
2020,1,ID_BDG026,West Java 1,Bandung,Sukajadi,465,58525757.55,0.6323,0.2473,0.1935,0.0129,0.0,0.0172,0.0237,0.0,0.2903,0.0065,0.086,0.0022,0.0,0.0,199054,217095,210753,268631,0,289911,187921,0,181651,147000,210646,166050,0,0,125853,0.3228,0.0135,0.2596,0.182,0,9.7,OYO Hotels
2020,1,ID_BDG026,West Java 1,Bandung,Sukajadi,465,58525757.55,0.6323,0.2473,0.1935,0.0129,0.0,0.0172,0.0237,0.0,0.2903,0.0065,0.086,0.0022,0.0,0.0,199054,217095,210753,268631,0,289911,187921,0,181651,147000,210646,166050,0,0,125853,0.3228,0.0135,0.2596,0.182,0,8.5,OYO Hotels
2020,1,ID_BDG026,West Java 1,Bandung,Sukajadi,465,58525757.55,0.6323,0.2473,0.1935,0.0129,0.0,0.0172,0.0237,0.0,0.2903,0.0065,0.086,0.0022,0.0,0.0,199054,217095,210753,268631,0,289911,187921,0,181651,147000,210646,166050,0,0,125853,0.3228,0.0135,0.2596,0.182,0,6.0,OYO Hotels
2020,1,ID_BDG027,West Java 1,Bandung,Rancasari,1085,99988146.79,0.529,0.2802,0.2083,0.0203,0.024,0.0203,0.0046,0.0018,0.188,0.0101,0.0249,0.0092,0.0055,0.0111,174206,174384,176189,154056,167290,182606,163249,176281,166986,192727,211296,188126,181048,176963,92160,0.2351,0.0392,0.24710000000000001,0.1479,0,8.5,OYO Hotels
2020,1,ID_BDG027,West Java 1,Bandung,Rancasari,1085,99988146.79,0.529,0.2802,0.2083,0.0203,0.024,0.0203,0.0046,0.0018,0.188,0.0101,0.0249,0.0092,0.0055,0.0111,174206,174384,176189,154056,167290,182606,163249,176281,166986,192727,211296,188126,181048,176963,92160,0.2351,0.0392,0.24710000000000001,0.1479,0,8.5,OYO Hotels
2020,1,ID_BDG027,West Java 1,Bandung,Rancasari,1085,99988146.79,0.529,0.2802,0.2083,0.0203,0.024,0.0203,0.0046,0.0018,0.188,0.0101,0.0249,0.0092,0.0055,0.0111,174206,174384,176189,154056,167290,182606,163249,176281,166986,192727,211296,188126,181048,176963,92160,0.2351,0.0392,0.24710000000000001,0.1479,0,8.4,OYO Hotels
2020,1,ID_BDG027,West Java 1,Bandung,Rancasari,1085,99988146.79,0.529,0.2802,0.2083,0.0203,0.024,0.0203,0.0046,0.0018,0.188,0.0101,0.0249,0.0092,0.0055,0.0111,174206,174384,176189,154056,167290,182606,163249,176281,166986,192727,211296,188126,181048,176963,92160,0.2351,0.0392,0.24710000000000001,0.1479,0,8.5,OYO Hotels
2020,1,ID_BDG027,West Java 1,Bandung,Rancasari,1085,99988146.79,0.529,0.2802,0.2083,0.0203,0.024,0.0203,0.0046,0.0018,0.188,0.0101,0.0249,0.0092,0.0055,0.0111,174206,174384,176189,154056,167290,182606,163249,176281,166986,192727,211296,188126,181048,176963,92160,0.2351,0.0392,0.24710000000000001,0.1479,0,10.0,OYO Hotels
