year,month,oyo_id,hub,city,cluster,SRNs,GMV,OCC,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,ARR,OTA,TraveLoka,Booking.com,Agoda,Tiket.com,Pegipegi,Expedia,App,MM,Walk_In,Web,Direct,Rest,Revpar,Cancellations,No_Shows,GTR,NTR,MG_Loss
2020,1,ID_TMA006,West Java 2,Tasikmalaya,Tasikmalaya,1364,########,30.35%,14.00%,9.09%,0.81%,4.11%,0.00%,0.00%,0.00%,15.62%,0.00%,0.59%,0.15%,0.00%,0.00%,"174,741","177,248","171,806","167,088","191,294",0,0,0,"168,050",0,"289,996","186,890",0,0,"53,037",26.29%,4.83%,34.65%,25.56%,0
2020,1,ID_TMA007,West Java 2,Tasikmalaya,Tasikmalaya,572,########,25.00%,1.05%,1.05%,0.00%,0.00%,0.00%,0.00%,0.00%,4.37%,0.00%,19.06%,0.35%,0.17%,0.00%,"136,440","105,416","105,416",0,0,0,0,0,"97,974",0,"147,869","105,619","100,147",0,"34,110",20.67%,10.58%,36.42%,35.80%,0
2020,1,ID_TMA008,West Java 2,Tasikmalaya,Tasikmalaya,1147,########,7.32%,1.05%,0.52%,0.00%,0.52%,0.00%,0.00%,0.00%,3.31%,0.00%,2.79%,0.17%,0.00%,0.00%,"134,823","121,319","133,072",0,"109,566",0,0,0,"111,534",0,"168,692","116,436",0,0,"9,874",34.44%,9.93%,38.72%,36.46%,0
2020,1,ID_TMA009,West Java 2,Tasikmalaya,Tasikmalaya,535,########,27.66%,11.03%,8.04%,0.93%,1.50%,0.19%,0.37%,0.00%,6.92%,0.00%,9.16%,0.37%,0.19%,0.00%,"144,829","131,768","120,213","241,157","129,022","124,003","121,592",0,"129,495",0,"173,023","124,242","142,500",0,"40,065",18.75%,4.17%,35.21%,28.39%,0
2020,1,ID_TMA010,West Java 2,Tasikmalaya,Tasikmalaya,775,"4,390,693",6.06%,3.23%,2.06%,0.65%,0.13%,0.39%,0.00%,0.00%,2.71%,0.00%,0.13%,0.00%,0.00%,0.00%,"93,419","89,777","101,672","61,474","88,769","73,840",0,0,"96,013",0,"130,000",0,0,0,"5,665",35.90%,3.85%,28.53%,19.22%,0
2020,1,ID_TMA011,West Java 2,Tasikmalaya,Tasikmalaya,285,"2,187,073",6.67%,0.70%,0.00%,0.35%,0.35%,0.00%,0.00%,0.00%,5.61%,0.00%,0.35%,0.00%,0.00%,0.00%,"115,109","81,565",0,"71,158","91,971",0,0,0,"116,372",0,"162,000",0,0,0,"7,674",47.73%,9.09%,42.55%,41.20%,0
2020,1,ID_TMA012,West Java 2,Tasikmalaya,Tasikmalaya,1426,"6,785,022",4.00%,0.63%,0.35%,0.00%,0.28%,0.00%,0.00%,0.00%,0.49%,0.00%,2.88%,0.00%,0.00%,0.00%,"119,035","87,477","74,072",0,"104,233",0,0,0,"108,423",0,"127,775",0,0,0,"4,758",29.67%,7.69%,38.72%,36.24%,0
2020,1,ID_TMA013,West Java 2,Tasikmalaya,Tasikmalaya,32,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33%,16.67%,0.00%,0.00%,0
2020,1,ID_TMA014,West Java 2,Tasikmalaya,Tasikmalaya,9,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_TPG001,Central Sumatra,Tanjung Pinang,Tanjung Pinang,2077,########,48.00%,19.21%,11.89%,5.44%,1.16%,0.34%,0.14%,0.24%,1.40%,0.00%,27.15%,0.19%,0.05%,0.00%,"281,762","245,769","228,634","269,200","308,048","263,838","246,128","238,232","241,166",0,"309,163","290,541","331,276",0,"135,251",18.51%,2.30%,12.14%,5.69%,0
2020,1,ID_TPG002,Central Sumatra,Tanjung Pinang,Tanjung Pinang,231,########,67.53%,48.48%,13.85%,25.11%,4.76%,2.60%,0.00%,2.16%,13.85%,0.00%,4.33%,0.43%,0.43%,0.00%,"167,489","167,403","174,073","161,735","190,187","185,738",0,"118,350","164,275",0,"179,700","165,333","160,000",0,"113,110",30.09%,0.88%,40.71%,27.89%,0
2020,1,ID_TPG003,Central Sumatra,Tanjung Pinang,Tanjung Pinang,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_TPG004,Central Sumatra,Tanjung Pinang,Tanjung Pinang,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_TPG005,Central Sumatra,Tanjung Pinang,Tanjung Pinang,237,"4,046,672",9.28%,6.75%,0.84%,3.38%,0.00%,2.53%,0.00%,0.00%,2.53%,0.00%,0.00%,0.00%,0.00%,0.00%,"183,940","182,980","188,159","200,599",0,"157,763",0,0,"186,498",0,0,0,0,0,"17,075",64.29%,4.29%,21.97%,9.97%,0
2020,1,ID_TPG006,Central Sumatra,Tanjung Pinang,Tanjung Pinang,930,########,23.55%,17.96%,9.14%,8.39%,0.43%,0.00%,0.00%,0.00%,1.51%,0.00%,3.33%,0.32%,0.43%,0.00%,"298,577","249,557","202,427","301,470","238,755",0,0,0,"229,241",0,"578,571","417,205","328,902",0,"70,310",30.91%,0.00%,23.91%,12.48%,0
2020,1,ID_TPG007,Central Sumatra,Tanjung Pinang,Tanjung Pinang,1271,########,33.83%,26.04%,13.14%,4.56%,7.24%,1.10%,0.00%,0.00%,7.32%,0.00%,0.08%,0.31%,0.08%,0.00%,"208,291","220,299","201,404","256,591","238,740","174,149",0,0,"170,137",0,"210,000","108,826","178,200",0,"70,468",27.13%,5.05%,35.87%,20.16%,0
2020,1,ID_TPG008,Central Sumatra,Tanjung Pinang,Tanjung Pinang,936,"1,274,793",1.50%,0.96%,0.96%,0.00%,0.00%,0.00%,0.00%,0.00%,0.43%,0.00%,0.00%,0.11%,0.00%,0.00%,"91,057","86,528","86,528",0,0,0,0,0,"107,218",0,0,"67,166",0,0,"1,362",79.52%,3.61%,60.18%,48.58%,0
2020,1,ID_TSR001,North Sumatra,Toba Samosir,Balige,589,########,38.71%,16.47%,7.47%,2.72%,5.09%,1.19%,0.00%,0.00%,9.00%,0.00%,12.90%,0.34%,0.00%,0.00%,"314,868","300,853","319,356","285,975","303,809","205,889",0,0,"281,146",0,"354,360","387,500",0,0,"121,884",20.95%,2.03%,23.35%,15.77%,0
2020,1,ID_TSR002,North Sumatra,Samosir,Pangururan,434,########,51.84%,32.49%,15.67%,1.38%,14.06%,1.38%,0.00%,0.00%,5.07%,0.00%,13.36%,0.92%,0.00%,0.00%,"348,314","345,181","365,188","500,530","306,314","358,243",0,0,"333,565",0,"357,039","413,333",0,0,"180,577",32.88%,5.48%,39.49%,27.80%,0
2020,1,ID_TSR003,North Sumatra,Samosir,Pangururan,25,"82,666",4.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.00%,0.00%,0.00%,"82,666",0,0,0,0,0,0,0,0,0,0,"82,666",0,0,"3,307",66.67%,31.37%,########,########,0
2020,1,ID_TUB001,East Java 1,Tuban,Tuban,543,########,42.36%,31.86%,17.50%,2.39%,10.31%,0.00%,1.10%,0.55%,10.31%,0.00%,0.00%,0.18%,0.00%,0.00%,"134,867","137,087","141,843","120,365","127,862",0,"155,154","194,978","128,591",0,0,"102,300",0,0,"57,126",19.53%,3.03%,39.79%,25.29%,0
2020,1,ID_TUB002,East Java 1,Tuban,Tuban,372,########,31.72%,14.52%,9.95%,0.00%,2.42%,0.00%,2.15%,0.00%,16.94%,0.00%,0.00%,0.27%,0.00%,0.00%,"124,885","125,407","119,750",0,"130,312",0,"146,053",0,"124,544",0,0,"118,220",0,0,"39,614",34.65%,6.93%,40.36%,31.79%,0
2020,1,ID_TUB003,East Java 1,Tuban,Tuban,527,########,52.18%,31.88%,17.46%,5.69%,7.59%,0.57%,0.57%,0.00%,15.56%,0.19%,3.42%,0.95%,0.19%,0.00%,"140,957","136,210","134,199","124,229","142,917","136,321","228,130",0,"141,851","140,000","173,183","169,879","141,611",0,"73,555",19.44%,4.17%,29.63%,18.67%,0
2020,1,ID_UDC001,East Java 3,Situbondo,Asembagus,310,"7,083,347",23.23%,19.35%,10.32%,5.48%,0.97%,2.58%,0.00%,0.00%,2.90%,0.00%,0.00%,0.97%,0.00%,0.00%,"98,380","93,037","90,856","107,658","88,944","72,230",0,0,"114,135",0,0,"157,963",0,0,"22,850",31.30%,6.09%,30.26%,16.03%,0
2020,1,ID_UDC002,East Java 3,Situbondo,Situbondo,372,"1,066,135",3.76%,2.96%,2.69%,0.27%,0.00%,0.00%,0.00%,0.00%,0.81%,0.00%,0.00%,0.00%,0.00%,0.00%,"76,153","73,740","75,204","59,095",0,0,0,0,"85,000",0,0,0,0,0,"2,866",39.13%,0.00%,37.03%,22.75%,0
2020,1,ID_UDC003,East Java 3,Situbondo,Asembagus,620,"6,928,006",9.84%,3.23%,1.61%,0.48%,0.97%,0.16%,0.00%,0.00%,5.65%,0.00%,0.00%,0.97%,0.00%,0.00%,"113,574","108,033","108,809","89,800","121,374","74,927",0,0,"112,577",0,0,"137,861",0,0,"11,174",29.00%,10.00%,51.12%,44.34%,0
2020,1,ID_ULA001,North Sumatra,Aceh Barat,Meulaboh,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_WLK001,Bali Nusra,Lombok,Senggigi,184,"4,144,173",12.50%,9.24%,2.17%,4.89%,0.00%,1.63%,0.54%,0.00%,3.26%,0.00%,0.00%,0.00%,0.00%,0.00%,"180,181","205,715","135,079","256,034",0,"181,140","109,106",0,"107,837",0,0,0,0,0,"22,523",46.67%,2.22%,39.54%,27.81%,0
2020,1,ID_WLK002,Bali Nusra,Lombok,Senggigi,310,"3,649,012",7.10%,3.87%,2.90%,0.65%,0.00%,0.00%,0.32%,0.00%,0.97%,0.00%,1.61%,0.65%,0.00%,0.00%,"165,864","154,600","150,579","154,527",0,0,"190,934",0,"144,048",0,"200,000","180,833",0,0,"11,771",37.14%,0.00%,35.91%,26.51%,0
2020,1,ID_WLK003,Bali Nusra,Lombok,Mataram,0,"6,300,813",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"203,252",0,0,0,0,0,0,0,0,0,0,0,0,"203,252",0,0.00%,0.00%,5.06%,5.06%,0
2020,1,ID_WLK004,Bali Nusra,Lombok,Senggigi,217,"9,764,904",57.14%,56.68%,5.53%,37.79%,13.36%,0.00%,0.00%,0.00%,0.46%,0.00%,0.00%,0.00%,0.00%,0.00%,"78,749","78,694","80,289","78,766","77,833",0,0,0,"85,503",0,0,0,0,0,"45,000",36.18%,1.51%,47.21%,29.03%,0
2020,1,ID_WLK005,Bali Nusra,Lombok Timur,Pringgabaya,1612,########,20.78%,14.14%,4.22%,7.69%,2.11%,0.00%,0.06%,0.06%,6.02%,0.00%,0.43%,0.00%,0.19%,0.00%,"114,949","108,049","111,116","106,178","100,108",0,"259,586","250,000","121,668",0,"255,143",0,"95,000",0,"23,888",33.51%,6.13%,-31.75%,-43.20%,########
2020,1,ID_WLK006,Bali Nusra,Lombok,Senggigi,244,########,41.39%,26.64%,3.28%,12.30%,8.20%,0.00%,0.00%,2.87%,8.61%,5.33%,0.00%,0.00%,0.00%,0.82%,"160,999","152,901","168,840","140,496","161,652",0,0,"162,848","175,179","171,394",0,0,0,"207,726","66,643",24.82%,1.46%,19.62%,7.61%,0
2020,1,ID_WLK007,Bali Nusra,Lombok,Senggigi,930,"3,817,704",4.73%,2.80%,0.86%,0.65%,1.08%,0.11%,0.00%,0.11%,1.83%,0.00%,0.11%,0.00%,0.00%,0.00%,"86,766","79,533","75,368","75,783","82,952","88,221",0,"92,464","94,109",0,"150,000",0,0,0,"4,105",18.52%,0.00%,49.21%,40.96%,0
2020,1,ID_WLK008,Bali Nusra,Lombok,Senggigi,558,########,18.10%,5.91%,5.91%,0.00%,0.00%,0.00%,0.00%,0.00%,2.15%,0.00%,9.86%,0.18%,0.00%,0.00%,"162,890","129,606","129,606",0,0,0,0,0,"128,306",0,"191,683","92,627",0,0,"29,484",5.56%,0.93%,32.79%,27.89%,0
2020,1,ID_WLK009,Bali Nusra,Lombok,Mataram,180,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_WLK010,Bali Nusra,Lombok,Senggigi,310,"4,478,829",10.97%,9.35%,0.65%,2.90%,5.81%,0.00%,0.00%,0.00%,0.97%,0.00%,0.65%,0.00%,0.00%,0.00%,"131,730","123,080","85,946","136,098","120,697",0,0,0,"99,000",0,"306,250",0,0,0,"14,448",40.32%,4.84%,27.63%,12.24%,0
2020,1,ID_WLK011,Bali Nusra,Lombok,Senggigi,186,"740,000",4.84%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,4.30%,"82,222",0,0,0,0,0,0,0,0,0,"180,000",0,0,"70,000","3,978",30.77%,0.00%,29.60%,29.60%,0
2020,1,ID_WLK012,Bali Nusra,Lombok,Senggigi,141,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_WLK013,Bali Nusra,West Lombok,West Lombok,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_WSA001,Bali Nusra,Sekongkang,Maluk,636,########,10.85%,6.60%,5.50%,0.31%,0.79%,0.00%,0.00%,0.00%,0.94%,0.00%,3.14%,0.16%,0.00%,0.00%,"211,150","192,619","192,425","180,600","198,789",0,0,0,"187,500",0,"256,658","221,184",0,0,"22,908",15.85%,0.00%,34.16%,23.69%,0
2020,1,ID_YGK001,Yogyakarta,Yogyakarta,Yogyakarta,465,########,81.94%,58.49%,20.86%,14.19%,13.12%,3.23%,2.58%,1.29%,10.32%,1.29%,8.82%,0.43%,2.58%,0.00%,"286,695","245,376","233,282","267,733","221,095","229,120","308,303","193,393","213,969","219,881","647,883","185,427","330,401",0,"234,905",31.36%,2.26%,26.00%,14.52%,0
2020,1,ID_YGK002,Yogyakarta,Sleman,Depok,310,########,24.19%,18.71%,3.55%,9.35%,5.48%,0.00%,0.32%,0.00%,3.55%,1.29%,0.65%,0.00%,0.00%,0.00%,"188,874","191,930","158,589","219,911","154,427",0,"384,813",0,"182,327","160,000","194,000",0,0,0,"45,695",49.67%,0.66%,-100.94%,-115.44%,########
2020,1,ID_YGK003,Yogyakarta,Sleman,Caturtunggal,558,########,47.49%,32.08%,15.77%,7.17%,8.60%,0.18%,0.00%,0.00%,13.62%,0.36%,1.08%,0.00%,0.36%,0.00%,"153,650","155,181","159,575","171,383","128,505","175,455",0,0,"143,632","206,000","167,000",0,"304,910",0,"72,970",29.85%,2.55%,-16.65%,-29.47%,"7,670,581"
2020,1,ID_YGK004,Yogyakarta,Sleman,Ngaglik,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK005,Yogyakarta,Sleman,Caturtunggal,304,########,41.45%,30.59%,10.53%,3.62%,14.47%,0.99%,0.66%,0.00%,5.59%,2.63%,1.32%,0.00%,0.99%,0.33%,"194,200","204,891","201,259","234,092","194,673","242,977","334,620",0,"140,550","201,931","158,750",0,"204,525","161,000","80,491",22.94%,2.94%,-0.60%,-15.46%,"476,782"
2020,1,ID_YGK006,Yogyakarta,Yogyakarta,Yogyakarta,620,########,49.84%,23.06%,15.00%,2.74%,3.87%,0.48%,0.48%,0.32%,21.61%,2.58%,0.32%,2.10%,0.16%,0.00%,"180,632","201,187","206,697","147,091","209,452","295,342","214,633","180,061","154,108","189,410","145,000","206,008","396,328",0,"90,025",45.77%,4.94%,29.18%,19.53%,0
2020,1,ID_YGK007,Yogyakarta,Sleman,Caturtunggal,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK008,Yogyakarta,Sleman,Gamping,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK009,Yogyakarta,Sleman,Ngaglik,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK010,Yogyakarta,Sleman,Maguwoharjo,191,########,54.97%,37.70%,9.95%,7.85%,7.85%,6.28%,2.09%,1.57%,14.66%,0.00%,2.09%,0.00%,0.52%,0.00%,"171,986","176,406","171,857","155,818","153,771","233,169","171,319","261,504","161,593",0,"172,625",0,"142,185",0,"94,547",37.43%,1.17%,24.99%,12.02%,0
2020,1,ID_YGK011,Yogyakarta,Sleman,Gamping,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK012,Yogyakarta,Sleman,Depok,427,########,51.05%,32.08%,13.82%,12.18%,3.98%,1.64%,0.00%,0.00%,9.84%,0.00%,0.00%,0.00%,0.00%,9.13%,"258,329","271,712","293,424","273,778","219,841","227,593",0,0,"213,125",0,0,0,0,"260,000","131,887",25.00%,1.35%,20.11%,8.11%,0
2020,1,ID_YGK013,Yogyakarta,Sleman,Depok,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK014,Yogyakarta,Yogyakarta,Yogyakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK015,Yogyakarta,Sleman,Ngaglik,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK016,Yogyakarta,Yogyakarta,Yogyakarta,310,########,58.06%,41.94%,30.00%,9.68%,0.32%,1.29%,0.00%,0.65%,6.77%,2.90%,6.45%,0.00%,0.00%,0.00%,"184,310","185,539","197,768","156,953","160,660","130,166",0,"168,913","166,433","192,111","191,575",0,0,0,"107,018",22.32%,0.43%,39.73%,26.28%,0
2020,1,ID_YGK017,Yogyakarta,Sleman,Ngaglik,372,########,68.55%,2.96%,2.69%,0.00%,0.00%,0.00%,0.27%,0.00%,6.72%,56.18%,0.54%,2.15%,0.00%,0.00%,"99,740","136,775","136,889",0,0,0,"135,626",0,"164,620","84,436","200,000","220,844",0,0,"68,370",19.02%,2.76%,23.00%,21.89%,0
2020,1,ID_YGK018,Yogyakarta,Sleman,Caturtunggal,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK019,Yogyakarta,Sleman,Ngaglik,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK020,Yogyakarta,Yogyakarta,Yogyakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK021,Yogyakarta,Sleman,Caturtunggal,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK022,Yogyakarta,Sleman,Caturtunggal,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK023,Yogyakarta,Sleman,Ngaglik,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK024,Yogyakarta,Sleman,Depok,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK025,Yogyakarta,Yogyakarta,Yogyakarta,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK026,Yogyakarta,Sleman,Depok,403,########,37.97%,28.54%,4.47%,19.11%,3.97%,0.74%,0.00%,0.25%,8.44%,0.99%,0.00%,0.00%,0.00%,0.00%,"136,925","136,619","207,290","124,606","112,100","155,641",0,"124,807","138,188","135,000",0,0,0,0,"51,984",40.23%,2.26%,-26.33%,-39.61%,"5,735,407"
2020,1,ID_YGK027,Yogyakarta,Yogyakarta,Yogyakarta,460,########,49.78%,27.17%,11.96%,3.91%,4.35%,4.13%,0.65%,2.17%,13.26%,1.09%,7.39%,0.22%,0.65%,0.00%,"246,842","247,435","232,784","237,388","205,790","247,195","382,718","389,255","260,138","310,133","199,595","385,190","335,667",0,"122,884",49.45%,0.00%,22.96%,13.02%,0
2020,1,ID_YGK028,Yogyakarta,Yogyakarta,Yogyakarta,320,########,60.63%,38.44%,6.25%,16.25%,9.69%,3.75%,1.88%,0.00%,10.94%,3.75%,6.56%,0.94%,0.00%,0.00%,"269,619","271,795","171,432","319,066","199,568","359,962","318,941",0,"241,115","273,259","297,958","300,000",0,0,"163,456",37.77%,2.17%,14.04%,2.74%,0
2020,1,ID_YGK029,Yogyakarta,Sleman,Maguwoharjo,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK030,Yogyakarta,Sleman,Caturtunggal,585,########,17.95%,10.60%,4.96%,1.54%,2.91%,0.34%,0.85%,0.00%,7.01%,0.17%,0.00%,0.00%,0.17%,0.00%,"239,450","234,412","223,256","185,123","314,621","126,016","158,487",0,"249,817","200,000",0,0,"166,186",0,"42,978",37.57%,4.42%,3.09%,-7.75%,0
2020,1,ID_YGK031,Yogyakarta,Yogyakarta,Yogyakarta,0,"642,486",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"214,162","214,162","214,162",0,0,0,0,0,0,0,0,0,0,0,0,66.67%,0.00%,29.87%,29.87%,0
2020,1,ID_YGK032,Yogyakarta,Sleman,Kalasan,434,########,39.86%,20.97%,12.44%,3.23%,1.61%,1.38%,2.30%,0.00%,11.06%,6.91%,0.92%,0.00%,0.00%,0.00%,"163,223","162,612","154,022","192,057","201,304","121,813","165,176",0,"146,859","181,267","238,157",0,0,0,"65,064",29.72%,0.80%,24.79%,15.04%,0
2020,1,ID_YGK033,Yogyakarta,Sleman,Maguwoharjo,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0
2020,1,ID_YGK034,Yogyakarta,Sleman,Caturtunggal,186,########,48.39%,26.34%,6.99%,8.60%,8.60%,0.00%,2.15%,0.00%,19.89%,0.00%,1.08%,1.08%,0.00%,0.00%,"161,635","176,931","300,596","139,113","126,274",0,"128,914",0,"140,388",0,"199,436","142,168",0,0,"78,211",38.36%,0.00%,28.27%,16.64%,0
2020,1,ID_YGK035,Yogyakarta,Sleman,Maguwoharjo,620,########,53.39%,16.45%,16.45%,0.00%,0.00%,0.00%,0.00%,0.00%,9.68%,25.00%,1.13%,0.48%,0.65%,0.00%,"116,038","162,407","162,407",0,0,0,0,0,"192,213","51,914","162,429","139,571","176,963",0,"61,949",34.64%,3.37%,23.31%,15.23%,0
2020,1,ID_YGK036,Yogyakarta,Sleman,Ngaglik,207,########,57.49%,27.54%,13.53%,0.48%,13.53%,0.00%,0.00%,0.00%,17.39%,11.59%,0.48%,0.48%,0.00%,0.00%,"189,377","163,472","176,130","181,260","150,178",0,0,0,"142,816","319,357","222,000","190,000",0,0,"108,869",37.80%,5.26%,23.68%,15.71%,0
2020,1,ID_YGK037,Yogyakarta,Sleman,Berbah,137,########,53.28%,35.04%,8.76%,5.84%,18.25%,1.46%,0.00%,0.73%,5.84%,0.00%,12.41%,0.00%,0.00%,0.00%,"228,695","232,934","296,768","221,288","201,068","178,589",0,"465,460","155,548",0,"251,146",0,0,0,"121,859",32.17%,4.35%,19.88%,7.50%,0
